local_ts,symbol,ex_time,price,interval_s,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
1763691697547,sz159920,10:21:36,1.559,3.008,500000,779500,1.559,1.559,3356600,1.558,14650200,1.557,11179400,1.556,6640300,1.555,3622800,1.560,7495000,1.561,9835700,1.562,9525900,1.563,5228500,1.564,2271200
1763691700539,sz159920,10:21:39,1.559,2.992,145400,226678,1.559,1.559,4027300,1.558,14813000,1.557,11179400,1.556,6659600,1.555,3622800,1.560,7591700,1.561,10090800,1.562,9525900,1.563,5228500,1.564,2271200
1763691703532,sz159920,10:21:42,1.559,2.993,4200,6547,1.559,1.559,8751200,1.558,14877300,1.557,11115100,1.556,2749600,1.555,3622800,1.560,4681700,1.561,10026600,1.562,9590000,1.563,8158500,1.564,2271200
1763691706645,sz159920,10:21:45,1.559,3.113,5800,9043,1.5591,1.559,8746200,1.558,14878300,1.557,11115100,1.556,2659600,1.555,3622800,1.560,7590900,1.561,10026600,1.562,9590000,1.563,5158500,1.564,2271200
1763691709614,sz159920,10:21:48,1.56,2.969,100,156,1.56,1.559,1206000,1.558,14814000,1.557,11179400,1.556,6659600,1.555,3622800,1.560,7630800,1.561,10090800,1.562,9577400,1.563,5119400,1.564,2271200
1763691712544,sz159920,10:21:51,1.56,2.93,500,780,1.56,1.559,345000,1.558,14814000,1.557,11179400,1.556,9659600,1.555,3622800,1.560,10730300,1.561,10176000,1.562,9727400,1.563,2119400,1.564,2021200
1763691715534,sz159920,10:21:54,1.56,2.99,0,0,1.56,1.559,845000,1.558,14829700,1.557,11181400,1.556,9659600,1.555,3622800,1.560,10745300,1.561,10215100,1.562,9727400,1.563,2119400,1.564,2041200
1763691718541,sz159920,10:21:57,1.559,3.007,7300,11380,1.559,1.559,908200,1.558,14836700,1.557,11191400,1.556,6749600,1.555,3624800,1.560,10835300,1.561,10129900,1.562,9727400,1.563,2119400,1.564,2041200
1763691721582,sz159920,10:22:00,1.559,3.041,12900,20111,1.559,1.559,4206300,1.558,14836700,1.557,11191400,1.556,6749600,1.555,3624800,1.560,7835300,1.561,10140100,1.562,9727400,1.563,5119400,1.564,2041200
1763691724533,sz159920,10:22:03,1.559,2.951,31600,49264,1.559,1.559,4174700,1.558,14836700,1.557,11191400,1.556,6663600,1.555,3624800,1.560,7930500,1.561,10138500,1.562,9727400,1.563,2119400,1.564,2041200
1763691727633,sz159920,10:22:06,1.559,3.1,10000,15590,1.559,1.559,1164700,1.558,14839300,1.557,11191400,1.556,9753600,1.555,3622800,1.560,11023100,1.561,10138500,1.562,9727400,1.563,2119400,1.564,2041200
1763691730560,sz159920,10:22:09,1.559,2.928,0,0,1.559,1.559,1164700,1.558,14839300,1.557,11191400,1.556,9753600,1.555,3622800,1.560,11023100,1.561,10138500,1.562,9726400,1.563,2119400,1.564,2041200
1763691733677,sz159920,10:22:12,1.559,3.117,58500,91201,1.559,1.559,1106200,1.558,14839300,1.557,11191400,1.556,9763600,1.555,3622800,1.560,10983000,1.561,10138500,1.562,9726400,1.563,2119400,1.564,2041200
1763691736750,sz159920,10:22:15,1.56,3.073,10100,15747,1.5592,1.559,238100,1.558,14839300,1.557,11191400,1.556,9763600,1.555,3630800,1.560,10981000,1.561,10138500,1.562,9726400,1.563,2119400,1.564,2041200
1763691739636,sz159920,10:22:18,1.559,2.886,29700,46311,1.5593,1.559,154800,1.558,14835500,1.557,11191400,1.556,8763600,1.555,3630800,1.560,10959400,1.561,10138500,1.562,9726400,1.563,2119400,1.564,2040200
1763691742791,sz159920,10:22:21,1.56,3.155,6600,10289,1.559,1.559,151500,1.558,14835600,1.557,11191400,1.556,8763600,1.555,3630800,1.560,10987000,1.561,10138500,1.562,9726400,1.563,2119400,1.564,2040200
1763691745659,sz159920,10:22:24,1.559,2.867,154700,241177,1.559,1.558,14079500,1.557,11191400,1.556,8763600,1.555,3700800,1.554,2443400,1.559,978000,1.560,10947400,1.561,10138500,1.562,8993400,1.563,2049400
1763691748936,sz159920,10:22:27,1.559,3.278,40200,62671,1.559,1.558,13699400,1.557,11127000,1.556,8828000,1.555,3700800,1.554,2443400,1.559,2507800,1.560,10947400,1.561,9777500,1.562,8929200,1.563,2049400
1763691751906,sz159920,10:22:30,1.558,2.97,59700,93012,1.558,1.558,13638200,1.557,11127000,1.556,8828000,1.555,3702000,1.554,2443400,1.559,2507700,1.560,10947400,1.561,9777500,1.562,8929200,1.563,2049400
1763691754874,sz159920,10:22:33,1.559,2.968,56100,87459,1.559,1.558,13660900,1.557,11128200,1.556,8828000,1.555,3702000,1.554,2443400,1.559,2228000,1.560,10947400,1.561,9777500,1.562,8929200,1.563,2049400
1763691757946,sz159920,10:22:36,1.559,3.072,9600,14966,1.559,1.558,13074600,1.557,11128200,1.556,9414300,1.555,3702200,1.554,2443400,1.559,6560900,1.560,10391400,1.561,9777500,1.562,5142300,1.563,2049400
1763691761551,sz159920,10:22:39,1.558,3.605,3200,4985,1.558,1.558,9671400,1.557,13428200,1.556,9983900,1.555,3702200,1.554,2443400,1.559,7209500,1.560,9742800,1.561,9777500,1.562,5142300,1.563,2049400
1763691763989,sz159920,10:22:42,1.558,2.438,200,311,1.558,1.558,5671200,1.557,13363900,1.556,10517800,1.555,7702200,1.554,2443400,1.559,7209500,1.560,9767000,1.561,9713300,1.562,5142300,1.563,2049400
1763691766882,sz159920,10:22:45,1.558,2.893,0,0,1.558,1.558,2438200,1.557,13363900,1.556,11311800,1.555,10702200,1.554,2443400,1.559,10209500,1.560,9767000,1.561,9963300,1.562,2142300,1.563,1799400
1763691769885,sz159920,10:22:48,1.558,3.003,54200,84446,1.5581,1.558,10118300,1.557,13428200,1.556,11247400,1.555,3702200,1.554,2443400,1.559,3608000,1.560,9702800,1.561,10027500,1.562,8142300,1.563,1799400
1763691772897,sz159920,10:22:51,1.558,3.011,80300,125107,1.558,1.558,3076400,1.557,13363900,1.556,11311800,1.555,7702200,1.554,2443400,1.559,7194300,1.560,9767000,1.561,9963300,1.562,2052300,1.563,1799400
1763691776080,sz159920,10:22:54,1.558,3.183,400,623,1.558,1.558,6080100,1.557,13363900,1.556,11311800,1.555,7792200,1.554,2443400,1.559,10284300,1.560,9767000,1.561,9963300,1.562,2052300,1.563,1799400
1763691779106,sz159920,10:22:57,1.559,3.026,7000,10913,1.559,1.558,12804200,1.557,11128200,1.556,11247400,1.555,3792200,1.554,2443400,1.559,3312900,1.560,10080800,1.561,10027500,1.562,8052300,1.563,1799400
1763691782087,sz159920,10:23:00,1.558,2.981,13000,20254,1.558,1.558,12791300,1.557,11128600,1.556,11317400,1.555,3792200,1.554,2443400,1.559,3691000,1.560,9702800,1.561,10028500,1.562,8052300,1.563,1799400
1763691785104,sz159920,10:23:03,1.559,3.017,16500,25717,1.5586,1.558,9898600,1.557,13428600,1.556,11317400,1.555,3792200,1.554,2543400,1.559,3313500,1.560,10080900,1.561,10028500,1.562,8052300,1.563,1799400
1763691788153,sz159920,10:23:06,1.559,3.049,0,0,1.559,1.558,5916800,1.557,13344300,1.556,11381800,1.555,7792200,1.554,2543400,1.559,10277900,1.560,9767000,1.561,9964300,1.562,2052300,1.563,1799400
